date,no1,no2,no3,no4,no5
2014-01-15 08:00:00,1.455676,-0.014433,1.971825,-0.167674,-1.803673
2014-01-15 09:00:00,-0.196839,-0.054522,0.073515,0.249595,-0.901208
2014-01-15 10:00:00,2.008320,-0.700700,-1.334148,0.250382,0.878390
2014-01-15 11:00:00,-0.033854,0.732066,-0.334345,0.610797,-0.704375
2014-01-15 12:00:00,-1.888283,-1.447762,0.576729,-0.715930,-0.957369
2014-01-15 13:00:00,0.116784,-0.790888,-0.918127,0.920251,0.343831
2014-01-15 14:00:00,-2.121787,-0.104046,-1.115230,-0.255702,1.105601
2014-01-15 15:00:00,0.201464,0.682858,-1.698935,1.498307,0.479196
2014-01-15 16:00:00,1.202755,-0.655233,0.819386,-1.943590,-0.309438
2014-01-15 17:00:00,1.404838,1.159702,0.063049,-0.804574,0.015668
2014-01-15 18:00:00,0.766281,-0.625744,-0.164765,0.493663,1.214522
2014-01-15 19:00:00,-0.181383,-1.837191,0.394822,-1.146218,-1.145486
2014-01-15 20:00:00,0.665211,0.096100,-0.388939,-1.067535,-2.289034
2014-01-15 21:00:00,-0.723123,0.770393,-0.648160,-0.636890,-0.824435
2014-01-15 22:00:00,2.115540,0.749732,-2.408414,-0.095105,0.806656
2014-01-15 23:00:00,-0.531927,-1.479092,0.392333,-0.538341,0.852306
2014-01-16 00:00:00,0.960796,0.973552,-0.145172,-0.184336,-0.028923
2014-01-16 01:00:00,-0.188733,0.605799,0.161762,0.671173,0.982651
2014-01-16 02:00:00,0.353230,-0.133381,-0.553799,-0.655068,-1.337703
2014-01-16 03:00:00,-0.127730,0.058633,-0.785844,2.548267,0.492901
2014-01-16 04:00:00,0.388906,0.119176,0.825529,1.647802,0.504511
2014-01-16 05:00:00,1.839772,-2.445311,-0.223853,-1.797668,1.022233
2014-01-16 06:00:00,-1.298952,0.040779,1.111548,0.276838,-1.134484
2014-01-16 07:00:00,0.721244,-1.808783,0.315733,-1.568397,-0.291761
2014-01-16 08:00:00,0.434928,-0.851479,-0.835969,0.750351,0.735800
2014-01-16 09:00:00,-0.269361,-0.036743,0.899535,0.526195,-1.421063
2014-01-16 10:00:00,1.041380,-1.032406,0.727810,-0.985655,-0.900117
2014-01-16 11:00:00,0.518440,-0.168479,0.326039,0.538583,0.145357
2014-01-16 12:00:00,-0.799764,-1.063934,0.576598,-0.015023,0.775691
2014-01-16 13:00:00,-1.595531,-0.461614,-1.625331,0.375952,0.332920
2014-01-16 14:00:00,-0.472797,-0.429290,0.402652,0.770970,1.027117
2014-01-16 15:00:00,0.851946,-0.070939,1.193117,0.032580,0.348101
2014-01-16 16:00:00,-0.378468,-1.556286,-1.135365,0.266241,0.109128
2014-01-16 17:00:00,-0.355382,0.102164,1.621127,-1.745188,-1.568895
2014-01-16 18:00:00,-0.119907,1.168687,1.206569,1.539001,0.335639
2014-01-16 19:00:00,-1.184946,-1.102266,2.073948,-0.621848,1.367196
2014-01-16 20:00:00,-0.021943,-1.681319,0.775111,0.623444,-1.292809
2014-01-16 21:00:00,1.154814,-0.214441,1.076310,0.054696,-0.443050
2014-01-16 22:00:00,0.276966,-0.003048,0.811147,-0.814385,0.643698
2014-01-16 23:00:00,-2.370053,0.602951,0.292397,1.040918,0.814877
2014-01-17 00:00:00,1.088605,0.315814,1.990222,-0.150584,-0.371139
2014-01-17 01:00:00,-0.939446,-1.619364,0.718539,1.274965,1.322363
2014-01-17 02:00:00,-0.203092,-0.020922,-0.072779,-1.130124,-0.528462
2014-01-17 03:00:00,0.097920,-0.941383,-1.402815,0.184167,0.064508
2014-01-17 04:00:00,1.740625,1.453757,0.311985,1.400487,-0.935677
2014-01-17 05:00:00,0.838548,2.301515,-0.382560,0.794771,0.110803
2014-01-17 06:00:00,-1.847742,-1.063407,-0.568167,-0.471334,0.665402
2014-01-17 07:00:00,-1.774050,1.399044,0.470226,2.040154,-0.199109
2014-01-17 08:00:00,0.877653,-0.057534,-0.676680,0.210383,-0.618164
2014-01-17 09:00:00,0.432975,0.808891,1.008994,-0.013837,-0.321576
2014-01-17 10:00:00,0.907848,-1.986588,-0.202175,-0.472828,-2.331688
2014-01-17 11:00:00,0.375117,-0.672425,-0.657175,-0.530360,0.022351
2014-01-17 12:00:00,0.930268,0.584853,0.777428,-1.920031,-0.870936
2014-01-17 13:00:00,-0.500402,2.041920,-0.592320,-1.407627,0.586611
2014-01-17 14:00:00,1.160780,0.759356,0.770125,0.032438,-0.243980
2014-01-17 15:00:00,-1.085414,0.846109,-1.312636,0.202469,0.710383
2014-01-17 16:00:00,0.755117,-2.573596,0.603480,-0.737449,-0.868976
2014-01-17 17:00:00,0.598086,0.430267,-0.490094,-1.669138,0.151173
2014-01-17 18:00:00,0.708219,-2.202992,-0.923137,-0.629224,-0.139736
2014-01-17 19:00:00,-0.059515,0.602412,-1.539083,0.163251,2.672854
2014-01-17 20:00:00,1.907969,-1.220875,-0.460670,-0.461390,-1.392711
2014-01-17 21:00:00,-0.761813,-0.170590,0.584558,-1.332534,-1.210420
2014-01-17 22:00:00,0.375204,-0.062561,1.335250,-0.989644,0.398558
2014-01-17 23:00:00,0.839795,0.418685,-0.802937,1.580825,0.642885
2014-01-18 00:00:00,0.149257,0.744793,0.973847,0.878321,-0.220791
2014-01-18 01:00:00,-0.284347,1.112283,1.477827,0.463430,-0.080967
2014-01-18 02:00:00,0.524107,-1.027774,0.146303,-0.223877,1.028280
2014-01-18 03:00:00,0.430744,-0.370616,1.907521,0.318875,0.234373
2014-01-18 04:00:00,-1.028494,1.350771,0.047960,0.607137,0.292404
2014-01-18 05:00:00,1.070902,0.633650,-1.578599,-0.015513,0.991790
2014-01-18 06:00:00,0.068806,-1.357044,-0.044731,-0.279300,0.161974
2014-01-18 07:00:00,0.889439,0.578043,-1.528814,1.070307,-1.261762
2014-01-18 08:00:00,-0.523592,0.111574,0.952601,0.498150,0.288910
2014-01-18 09:00:00,-0.548156,0.182248,-0.025599,1.193140,-1.243246
2014-01-18 10:00:00,-0.862889,1.554711,1.404155,0.801604,-0.867109
2014-01-18 11:00:00,0.559809,-0.710807,1.738218,-1.435766,-0.778326
2014-01-18 12:00:00,-0.973201,-1.091702,0.341370,0.421501,-1.598535
2014-01-18 13:00:00,0.444150,-0.800853,-0.301946,0.923096,0.273138
2014-01-18 14:00:00,0.438852,-1.639724,-0.532758,-1.112051,-0.224435
2014-01-18 15:00:00,0.334006,-1.766272,0.518154,1.150905,0.574632
2014-01-18 16:00:00,1.270206,-0.971542,0.208112,0.471635,0.919654
2014-01-18 17:00:00,1.092102,1.252414,0.774219,-0.578079,-0.730242
2014-01-18 18:00:00,-0.632302,-2.255988,0.409163,1.008544,1.589447
2014-01-18 19:00:00,-0.695764,0.983762,0.088593,1.682550,-1.379358
2014-01-18 20:00:00,-0.099631,0.308884,-0.992459,1.176863,-0.786011
2014-01-18 21:00:00,1.346009,2.143224,-0.627363,0.111361,0.922592
2014-01-18 22:00:00,-0.877780,0.414617,-0.515430,-0.437131,-0.697375
2014-01-18 23:00:00,0.581895,-0.321450,-2.029376,1.427178,-0.385845
2014-01-19 00:00:00,1.630870,1.715051,-1.025300,1.351402,0.194735
2014-01-19 01:00:00,-0.970831,1.873552,-0.023399,-1.707896,1.042089
2014-01-19 02:00:00,1.809062,-0.504580,-1.983658,0.679343,-0.208208
2014-01-19 03:00:00,0.581379,-1.377618,0.499511,0.013768,-2.265437
2014-01-19 04:00:00,2.299532,-0.584184,-0.831791,0.031088,-1.527989
2014-01-19 05:00:00,-1.157646,-0.416291,0.050915,0.933322,-3.257435
2014-01-19 06:00:00,1.598994,1.004856,-0.226917,-0.834596,0.644096
2014-01-19 07:00:00,-0.710634,0.226539,0.822099,1.097204,-0.210505
2014-01-19 08:00:00,-0.142289,0.662128,1.103339,-0.300417,-1.037182
2014-01-19 09:00:00,0.548451,0.586751,-0.409988,-0.526917,-1.164842
2014-01-19 10:00:00,-0.631207,-0.056797,0.764920,-0.126375,-0.529009
2014-01-19 11:00:00,0.111268,-0.054575,-0.656244,0.678172,-0.605184
2014-01-19 12:00:00,-1.604500,-0.707544,0.390043,-1.124792,0.617598
2014-01-19 13:00:00,-0.495987,0.161985,-2.149578,0.060023,-1.633910
2014-01-19 14:00:00,-0.162196,-0.747113,1.131274,-0.974030,-0.190612
2014-01-19 15:00:00,-0.472151,-1.944860,-0.042181,0.657197,1.787967
2014-01-19 16:00:00,0.274306,0.200400,-1.144738,0.359126,-0.005778
2014-01-19 17:00:00,0.123589,-0.114907,1.762630,-0.073523,2.246062
2014-01-19 18:00:00,-0.772374,-0.358932,0.116239,1.188383,0.033661
2014-01-19 19:00:00,1.262682,0.446197,-0.167142,-0.065584,-0.153485
2014-01-19 20:00:00,-0.707799,1.147826,-0.145232,0.640274,-0.373562
2014-01-19 21:00:00,-1.382295,0.580725,0.428822,0.089020,-0.596545
2014-01-19 22:00:00,0.542830,-1.678134,-0.852663,-0.521603,0.498548
2014-01-19 23:00:00,-1.164108,1.446303,0.992830,0.889541,0.555208
2014-01-20 00:00:00,0.940190,-0.283062,1.820641,-0.306648,0.699586
2014-01-20 01:00:00,-0.598157,0.397376,-1.492831,-1.618109,-1.057645
2014-01-20 02:00:00,0.702736,-1.387256,0.356600,-0.655817,-0.602651
2014-01-20 03:00:00,0.368695,0.668985,-0.852732,0.799938,-0.483463
2014-01-20 04:00:00,-0.280122,-0.115687,1.568649,-1.288886,-0.526998
2014-01-20 05:00:00,0.264635,0.580745,1.097202,2.879582,0.199092
2014-01-20 06:00:00,-0.160870,-0.258732,-1.113876,1.486772,0.158393
2014-01-20 07:00:00,-0.389573,-0.709483,-0.825240,-0.425393,0.904585
2014-01-20 08:00:00,0.805485,-0.222031,-0.663114,-0.816381,0.903343
2014-01-20 09:00:00,1.351439,-0.209014,0.162778,-0.857176,-0.941789
2014-01-20 10:00:00,-0.116520,0.504732,0.025573,1.212645,-1.254606
2014-01-20 11:00:00,0.875156,-0.382856,-0.746993,-0.631254,-0.477066
2014-01-20 12:00:00,0.441626,-0.753684,0.288926,-0.469175,0.634654
2014-01-20 13:00:00,-0.216047,-0.428994,-0.207177,-0.663863,-0.231041
2014-01-20 14:00:00,0.637524,0.319747,0.120041,-1.079123,0.880250
2014-01-20 15:00:00,-0.203889,-0.853619,-0.052070,0.192873,1.721745
2014-01-20 16:00:00,0.529933,-1.053707,-0.331084,-1.833749,1.487315
2014-01-20 17:00:00,0.995257,-0.105833,0.065479,1.011657,-1.078904
2014-01-20 18:00:00,-0.281770,0.766379,-0.992151,0.341722,-2.364525
2014-01-20 19:00:00,0.889845,0.353406,-0.337671,-1.522753,-0.895440
2014-01-20 20:00:00,-0.615380,-0.349416,-0.385191,0.273196,-1.065579
2014-01-20 21:00:00,-1.113033,1.174668,-1.556831,0.231508,-0.813633
2014-01-20 22:00:00,0.387456,0.837719,0.464553,0.151554,1.772552
2014-01-20 23:00:00,-2.267943,-0.482193,0.083596,0.079690,1.128677
2014-01-21 00:00:00,0.319419,0.309955,0.707715,-1.261511,1.271611
2014-01-21 01:00:00,0.740430,-0.259154,0.519349,1.131363,-0.943197
2014-01-21 02:00:00,0.224662,-0.619370,-0.741602,-0.446070,2.312604
2014-01-21 03:00:00,1.466545,2.354142,2.285821,0.275644,0.312680
2014-01-21 04:00:00,0.390024,0.280842,1.547808,-0.649930,-0.713013
2014-01-21 05:00:00,0.416329,1.517315,-0.988252,-1.067712,0.802522
2014-01-21 06:00:00,2.035272,-0.198399,0.084436,2.346775,-0.592581
2014-01-21 07:00:00,0.196805,-0.631541,0.457959,0.177410,-0.363213
2014-01-21 08:00:00,-0.382574,1.383475,1.609448,0.817552,0.954662
2014-01-21 09:00:00,-1.523306,-0.051201,0.262833,-0.532806,-0.857352
2014-01-21 10:00:00,0.493031,-0.244603,0.108892,-0.358466,-1.196664
2014-01-21 11:00:00,-0.543078,-0.554095,0.283548,0.621307,-1.105481
2014-01-21 12:00:00,-0.435091,0.539558,-0.392268,-0.220062,-0.882908
2014-01-21 13:00:00,0.071289,-1.106680,1.571424,0.648813,-1.395305
2014-01-21 14:00:00,0.274213,-0.583689,1.717055,0.199915,-0.930156
2014-01-21 15:00:00,-0.021156,0.725411,0.937244,-1.717663,-1.259440
2014-01-21 16:00:00,-0.231955,1.587099,1.233956,-0.112941,0.850619
2014-01-21 17:00:00,-1.103569,-1.016296,-0.344979,-0.661220,-1.211913
2014-01-21 18:00:00,-1.388237,-0.029828,0.678565,-0.051496,1.128962
2014-01-21 19:00:00,1.903588,-0.302388,1.133301,0.631600,-1.071159
2014-01-21 20:00:00,-0.262465,0.889620,0.365791,0.779273,-0.571327
2014-01-21 21:00:00,1.084469,0.148375,2.455215,-1.066583,1.371888
2014-01-21 22:00:00,-0.618390,0.262371,-0.017765,-0.595379,0.259552
2014-01-21 23:00:00,-0.616237,-1.183709,1.082319,-0.440381,2.395443
2014-01-22 00:00:00,1.206316,-0.298618,-0.690712,0.573692,1.321149
2014-01-22 01:00:00,2.050880,1.688224,0.882767,-0.598710,-0.855595
2014-01-22 02:00:00,0.324499,0.848499,0.366884,-0.387953,-0.774635
2014-01-22 03:00:00,-0.575076,-0.218454,0.638227,0.398106,0.010144
2014-01-22 04:00:00,0.746420,-0.396147,1.037540,1.222207,-0.546565
2014-01-22 05:00:00,-1.256343,-0.001342,-2.074939,0.727921,-0.862185
2014-01-22 06:00:00,-0.416621,-1.247355,-0.960991,-2.111880,0.145473
2014-01-22 07:00:00,0.529621,-0.179324,-0.206632,-0.199724,-0.100809
2014-01-22 08:00:00,-0.795825,-0.761712,-0.566778,0.434001,-0.951468
2014-01-22 09:00:00,1.841310,0.427996,-0.729186,-0.336054,-0.808038
2014-01-22 10:00:00,0.516722,-0.089360,0.715109,0.735579,-1.095270
2014-01-22 11:00:00,-0.585439,-0.635206,-1.804895,0.665299,0.304063
2014-01-22 12:00:00,-0.701451,-1.393361,-0.549368,0.634520,-0.048882
2014-01-22 13:00:00,0.010558,-0.506974,-0.700144,-0.365645,1.026797
2014-01-22 14:00:00,-0.735705,0.758635,-0.322387,-0.277895,-1.903892
2014-01-22 15:00:00,-0.683231,0.063376,-1.301867,-0.015335,0.489278
2014-01-22 16:00:00,0.029209,-1.739587,-0.834982,1.272872,-1.431525
2014-01-22 17:00:00,-0.134852,0.751208,1.279751,-0.827621,-1.613091
2014-01-22 18:00:00,0.749953,0.883150,0.663164,0.546971,-2.878106
2014-01-22 19:00:00,-1.548535,-0.373289,-0.456577,-0.096574,2.003382
2014-01-22 20:00:00,2.130953,-0.175413,-1.278583,-0.827920,-0.125635
2014-01-22 21:00:00,0.570134,0.178642,1.969107,0.269465,-0.451220
2014-01-22 22:00:00,-2.240673,1.044493,-1.195635,-0.202346,-0.430660
2014-01-22 23:00:00,0.683719,0.614933,0.692398,-0.846916,1.034321
2014-01-23 00:00:00,1.465091,0.066050,1.075704,-0.750026,0.332677
2014-01-23 01:00:00,-1.314943,1.288745,0.559451,-0.359358,-2.376795
2014-01-23 02:00:00,-2.443496,-0.585449,0.062624,0.983371,0.174313
2014-01-23 03:00:00,-0.454335,-0.080487,0.526369,-1.618594,0.664053
2014-01-23 04:00:00,0.294860,0.411183,0.454500,-0.514353,0.754624
2014-01-23 05:00:00,-0.391827,0.013945,-0.770541,-0.042071,2.027214
2014-01-23 06:00:00,-0.418783,-0.860735,-0.096282,1.489406,-1.427859
2014-01-23 07:00:00,-1.056477,1.146565,-0.091001,1.305275,-0.088034
2014-01-23 08:00:00,-0.401755,0.556878,1.030288,0.441406,-1.239517
2014-01-23 09:00:00,-0.339090,-0.645365,0.111342,0.546120,-0.463534
2014-01-23 10:00:00,0.009165,-0.921808,-0.471291,-1.825641,-1.618850
2014-01-23 11:00:00,-0.611490,-1.479720,1.069482,0.925949,0.509640
2014-01-23 12:00:00,1.958721,1.326028,0.039695,0.271901,-1.825769
2014-01-23 13:00:00,1.635333,-0.976506,0.197091,-0.824879,0.834107
2014-01-23 14:00:00,-0.269644,-0.572470,0.859036,-0.322412,-0.832372
2014-01-23 15:00:00,-0.716467,0.032954,-0.300789,1.649974,-0.775496
2014-01-23 16:00:00,0.546093,0.751552,0.261242,-0.204072,0.041532
2014-01-23 17:00:00,-0.273228,-1.003828,-2.256085,1.103089,-1.478098
2014-01-23 18:00:00,-1.194165,-1.381541,-0.705956,3.055361,-0.310132
2014-01-23 19:00:00,0.126878,-0.163220,-0.192375,0.226909,0.455438
2014-01-23 20:00:00,0.470946,1.004141,0.257838,0.463458,-0.652896
2014-01-23 21:00:00,1.852756,2.029137,0.855553,-0.108586,-0.242132
2014-01-23 22:00:00,-1.414852,-1.422156,-0.879027,0.806958,-0.874460
2014-01-23 23:00:00,0.727289,0.123764,-0.117840,0.815911,-0.198470
2014-01-24 00:00:00,-0.735698,1.547372,0.989745,1.122682,-0.104089
2014-01-24 01:00:00,-0.766009,0.937773,0.928925,-2.321501,0.759970
2014-01-24 02:00:00,0.756234,-0.743549,-0.913126,0.140158,-0.425296
2014-01-24 03:00:00,-0.211013,1.131159,1.021999,-0.431591,0.293863
2014-01-24 04:00:00,0.155633,0.793353,-0.336853,0.190711,0.368481
2014-01-24 05:00:00,0.459331,-1.661382,0.653882,-1.626646,-0.552149
2014-01-24 06:00:00,-0.370012,-1.694870,-0.851330,-0.791758,0.335211
2014-01-24 07:00:00,0.734865,-0.159788,0.806339,1.146126,-0.924111
2014-01-24 08:00:00,-1.157067,0.725892,-0.206633,-1.238375,0.303349
2014-01-24 09:00:00,-0.230435,0.539949,-0.560094,-1.077850,1.325524
2014-01-24 10:00:00,-1.209564,0.060256,-0.695059,-0.918019,0.023088
2014-01-24 11:00:00,-1.059029,-0.095289,-0.514439,-0.846620,0.402904
2014-01-24 12:00:00,2.819578,-0.196739,-0.035562,-1.588338,2.607615
2014-01-24 13:00:00,-0.047943,1.552977,-1.393086,0.710792,-0.173284
2014-01-24 14:00:00,-0.822562,-0.468208,0.644229,-1.524312,0.703543
2014-01-24 15:00:00,0.189690,0.627192,0.924116,-1.170609,-0.330461
2014-01-24 16:00:00,-0.346175,-0.025927,-0.102285,-0.096700,-0.034044
2014-01-24 17:00:00,-0.751539,-0.147177,1.375053,-0.392999,-1.424786
2014-01-24 18:00:00,0.768875,-1.089871,-1.532509,0.826857,-0.426858
2014-01-24 19:00:00,-0.088712,-1.440664,-0.556415,-0.128963,0.088905
2014-01-24 20:00:00,0.303248,1.164941,0.846940,-2.209773,-0.533117
2014-01-24 21:00:00,-0.934451,0.689120,1.390580,-1.669721,-0.791238
2014-01-24 22:00:00,-0.795228,1.354414,0.913318,-0.431786,-0.174949
2014-01-24 23:00:00,-2.027140,1.262470,-0.863377,-1.146871,1.249882
2014-01-25 00:00:00,-0.415654,0.611611,-0.616578,-0.010660,-0.088797
2014-01-25 01:00:00,-0.205259,-1.185029,-0.118784,-0.861321,-0.077899
2014-01-25 02:00:00,-2.247899,0.743341,-1.590226,0.348121,-0.261179
2014-01-25 03:00:00,-0.817363,0.568254,1.639283,-0.467888,1.941160
2014-01-25 04:00:00,1.809182,0.643365,0.222040,1.728087,1.584275
2014-01-25 05:00:00,0.435213,0.053698,0.179535,-0.111702,-2.611417
2014-01-25 06:00:00,0.491137,0.314563,1.640703,0.369868,-0.547150
2014-01-25 07:00:00,0.040392,1.748089,-1.022660,0.460351,1.193997
2014-01-25 08:00:00,0.470347,-1.604246,-0.198175,0.547367,1.127017
2014-01-25 09:00:00,-1.331046,-0.207627,1.550918,-0.291465,0.345900
2014-01-25 10:00:00,0.209035,-0.071733,0.526686,1.601520,-0.721652
2014-01-25 11:00:00,-1.588606,0.278782,-0.632491,-0.725119,-1.003369
2014-01-25 12:00:00,0.410819,0.909942,-2.271775,0.985364,-0.816615
2014-01-25 13:00:00,0.220435,1.967627,-0.594267,0.416504,-0.129037
2014-01-25 14:00:00,1.005383,-1.358333,-0.240958,1.475155,-1.017327
2014-01-25 15:00:00,-0.381164,-0.034348,1.016046,-0.435980,0.867542
2014-01-25 16:00:00,1.187470,0.299377,-1.073482,0.530969,1.944937
2014-01-25 17:00:00,0.440482,0.458931,-1.682001,0.343784,0.113672
2014-01-25 18:00:00,0.577409,-0.787770,-0.085243,-0.467115,-0.644635
2014-01-25 19:00:00,-0.196419,0.437339,1.220259,0.532843,-0.545046
2014-01-25 20:00:00,-0.841387,-0.334012,-0.998517,0.003332,0.289888
2014-01-25 21:00:00,-0.767207,0.521469,0.150706,1.396584,1.799149
2014-01-25 22:00:00,-0.199341,-0.020028,0.319476,-0.488621,-0.689115
2014-01-25 23:00:00,0.629721,-2.896949,-0.216250,-0.853306,-0.806273
2014-01-26 00:00:00,2.033568,-0.263189,-2.338179,-0.813465,0.132344
2014-01-26 01:00:00,1.103685,0.860873,0.216835,0.828129,-0.388647
2014-01-26 02:00:00,0.848959,0.668161,1.459006,1.722247,1.060728
2014-01-26 03:00:00,-1.130387,1.397235,-0.281218,-0.113351,0.135857
2014-01-26 04:00:00,-0.885278,1.604657,1.435143,-0.279566,0.350682
2014-01-26 05:00:00,1.682733,-0.219292,0.411455,0.697875,1.083497
2014-01-26 06:00:00,-0.822034,-0.570698,-0.617025,0.269130,-0.118359
2014-01-26 07:00:00,-0.314642,-0.762329,-0.576845,0.699415,1.244431
2014-01-26 08:00:00,-0.653785,0.152047,0.090512,-1.024039,-0.185110
2014-01-26 09:00:00,-0.663167,0.010993,-0.668786,1.004401,0.551843
2014-01-26 10:00:00,-0.882583,-1.582396,0.356525,-0.142957,-0.427315
2014-01-26 11:00:00,1.306637,1.839594,0.100204,0.358323,0.344924
2014-01-26 12:00:00,0.972599,0.440043,1.093115,0.283802,0.865057
2014-01-26 13:00:00,0.232529,-1.855682,-1.249666,0.087462,-0.308383
2014-01-26 14:00:00,-1.256481,-1.700298,-0.101420,0.111362,-0.197645
2014-01-26 15:00:00,-0.219391,-0.228361,0.425636,-0.842290,0.258871
2014-01-26 16:00:00,0.430032,-0.994686,0.307608,0.771783,0.129135
2014-01-26 17:00:00,-2.005121,-0.386047,-1.123635,-0.049220,0.806787
2014-01-26 18:00:00,0.354953,-1.348139,-2.381287,1.297724,-0.861688
2014-01-26 19:00:00,0.130577,-0.779841,0.379395,0.596208,-0.105287
2014-01-26 20:00:00,-0.461316,0.306726,0.368411,-1.109965,-0.042232
2014-01-26 21:00:00,-0.825035,-0.757635,0.065186,1.411279,0.387557
2014-01-26 22:00:00,-0.674203,1.242543,0.689923,0.355886,2.658746
2014-01-26 23:00:00,-0.592891,0.714314,-1.094092,-1.691443,0.318669
2014-01-27 00:00:00,0.365513,-0.689453,0.082725,-0.822528,0.110601
2014-01-27 01:00:00,-0.778932,0.770631,1.015023,1.331865,-0.038892
2014-01-27 02:00:00,1.057545,0.170283,-1.398567,-1.004753,0.780331
2014-01-27 03:00:00,-1.179292,-0.483523,-0.124725,-0.458330,-0.321018
2014-01-27 04:00:00,-1.525095,-0.908655,-1.034042,-0.479621,0.205397
2014-01-27 05:00:00,-1.034317,-0.898498,0.673876,1.315838,-0.070756
2014-01-27 06:00:00,0.327221,0.037530,-0.843447,1.314262,1.062375
2014-01-27 07:00:00,1.088569,1.717529,-1.243045,0.268439,-1.106756
2014-01-27 08:00:00,-0.481061,0.843433,-0.601891,0.513969,1.117795
2014-01-27 09:00:00,1.231554,-2.108324,1.716126,-0.660211,-0.987706
2014-01-27 10:00:00,-0.346937,1.217375,0.098452,0.666959,0.586514
2014-01-27 11:00:00,-0.959100,-0.144856,-0.737266,1.062415,0.483636
2014-01-27 12:00:00,-0.096111,-0.378025,1.173753,-0.278510,1.510062
2014-01-27 13:00:00,-1.072586,0.399591,-0.980607,0.088181,0.956182
2014-01-27 14:00:00,0.783141,1.215882,-1.006262,0.251372,0.208028
2014-01-27 15:00:00,-0.575242,-0.736776,-0.764019,0.066506,1.180031
2014-01-27 16:00:00,1.509755,0.417704,-2.310248,-1.443288,-1.071172
2014-01-27 17:00:00,0.474430,1.639409,0.345597,-0.619860,1.932249
2014-01-27 18:00:00,0.788839,-0.109327,-0.989931,0.530144,0.388220
2014-01-27 19:00:00,1.004743,0.607541,0.637678,-0.562559,-0.046692
2014-01-27 20:00:00,2.536827,-0.099365,1.645977,0.169463,0.399857
2014-01-27 21:00:00,0.091781,-0.071187,1.088682,-0.124200,1.288251
2014-01-27 22:00:00,1.180569,0.751100,0.574114,0.402033,-1.402437
2014-01-27 23:00:00,0.092667,0.348563,-1.465119,-1.521221,-0.022035
2014-01-28 00:00:00,0.698017,3.537247,-2.378559,-1.534301,-0.914518
2014-01-28 01:00:00,0.224815,-0.270257,-1.263203,-1.144925,0.721345
2014-01-28 02:00:00,1.326139,0.636980,-1.661018,-1.738896,-0.624247
2014-01-28 03:00:00,0.256743,-0.848316,-0.491476,-0.039145,0.103250
2014-01-28 04:00:00,0.638774,-0.996887,0.762299,-0.256341,-0.906574
2014-01-28 05:00:00,1.014985,-0.356323,0.212111,-1.867344,0.333272
2014-01-28 06:00:00,0.736374,-1.204966,-1.303013,-1.232762,0.079943
2014-01-28 07:00:00,0.663432,-0.170352,0.557584,-0.064307,-0.707853
2014-01-28 08:00:00,1.694304,1.470816,0.144132,0.617287,-1.160294
2014-01-28 09:00:00,0.305387,-0.112234,1.284961,-0.200297,-0.000469
2014-01-28 10:00:00,-1.203821,-1.553296,0.086398,-2.153162,0.815068
2014-01-28 11:00:00,0.148670,0.729421,0.093316,1.330425,0.389342
2014-01-28 12:00:00,0.863793,1.091395,0.436118,-1.339228,-0.669104
2014-01-28 13:00:00,-0.866931,-1.934270,-0.411372,-0.302794,-0.555535
2014-01-28 14:00:00,0.027947,0.063951,-1.129988,-1.590610,-0.546512
2014-01-28 15:00:00,0.484102,1.473748,-1.053944,0.420508,-0.253277
2014-01-28 16:00:00,0.912933,-1.707800,-0.220902,-1.133296,1.541661
2014-01-28 17:00:00,-2.004544,-0.540299,-0.660978,-1.750110,-0.260700
